trip_id,timestamp,elapsed_seconds,flag_type,severity,motion_score,audio_score,combined_score,explanation,context,peak_db,peak_sustained_sec,peak_classification
TRIP042,2024-02-06 06:36:13,373,audio_spike,medium,0.0,0.65,0.65,Audio spike detected (81 dB). No sustained duration recorded.,Audio: loud,81.2,0.0,loud
TRIP042,2024-02-06 06:44:12,852,audio_spike,high,0.0,0.76,0.76,Sustained elevated cabin audio (80 dB) for 136s.,Audio: very_loud,80.4,136.5,very_loud
TRIP042,2024-02-06 06:46:03,963,audio_spike,low,0.0,0.27,0.27,Audio spike detected (65 dB). No sustained duration recorded.,Audio: normal,65.2,0.0,normal
TRIP042,2024-02-06 06:49:05,1145,audio_spike,medium,0.0,0.43,0.43,Sustained elevated cabin audio (84 dB) for 78s.,Audio: very_loud,84.3,78.1,very_loud
TRIP042,2024-02-06 06:49:20,1160,audio_spike,low,0.0,0.25,0.25,Audio spike detected (64 dB). No sustained duration recorded.,Audio: normal,64.0,0.0,normal
TRIP042,2024-02-06 06:49:42,1182,audio_spike,medium,0.0,0.68,0.68,Audio spike detected (83 dB). No sustained duration recorded.,Audio: loud,82.7,0.0,loud
TRIP042,2024-02-06 06:50:13,1213,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP042,2024-02-06 06:50:38,1238,audio_spike,low,0.0,0.37,0.37,Intermittent wind noise audio (70 dB peaks). No sustained duration recorded.,Audio: edge_wind_noise,69.9,0.0,edge_wind_noise
TRIP042,2024-02-06 06:50:58,1258,audio_spike,high,0.0,1.0,1.0,Sustained elevated cabin audio (79 dB) for 180s.,Audio: very_loud,78.9,180.0,very_loud
TRIP042,2024-02-06 06:52:11,1331,audio_spike,high,0.0,0.9,0.9,Intermittent construction audio (97 dB peaks). No sustained duration recorded.,Audio: edge_construction,96.6,0.0,edge_construction
TRIP042,2024-02-06 06:55:27,1527,audio_spike,low,0.0,0.07,0.07,Audio spike detected (49 dB). No sustained duration recorded.,Audio: quiet,48.7,0.0,quiet
TRIP042,2024-02-06 06:55:46,1546,audio_spike,medium,0.0,0.41,0.41,Sustained elevated cabin audio (86 dB) for 73s.,Audio: argument,86.2,73.4,argument
TRIP042,2024-02-06 06:56:39,1599,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP042,2024-02-06 06:56:58,1618,audio_spike,low,0.0,0.06,0.06,Audio spike detected (48 dB). No sustained duration recorded.,Audio: quiet,47.8,0.0,quiet
TRIP042,2024-02-06 07:00:01,1801,audio_spike,low,0.0,0.09,0.09,Audio spike detected (51 dB). No sustained duration recorded.,Audio: quiet,51.4,0.0,quiet
TRIP042,2024-02-06 07:01:44,1904,audio_spike,low,0.0,0.46,0.46,Audio spike detected (74 dB). No sustained duration recorded.,Audio: loud,73.6,0.0,loud
TRIP042,2024-02-06 07:07:40,2260,audio_spike,low,0.0,0.3,0.3,Audio spike detected (67 dB). No sustained duration recorded.,Audio: loud,66.5,0.0,loud
TRIP042,2024-02-06 07:17:30,2850,audio_spike,medium,0.0,0.01,0.01,Sustained elevated cabin audio (78 dB) for 3s.,Audio: edge_laughter,78.4,2.6,edge_laughter
TRIP042,2024-02-06 07:18:14,2894,audio_spike,medium,0.0,0.67,0.67,Audio spike detected (82 dB). No sustained duration recorded.,Audio: loud,82.0,0.0,loud
TRIP042,2024-02-06 07:18:54,2934,audio_spike,low,0.0,0.17,0.17,Audio spike detected (59 dB). No sustained duration recorded.,Audio: conversation,58.8,0.0,conversation
TRIP042,2024-02-06 07:25:04,3304,audio_spike,low,0.0,0.25,0.25,Audio spike detected (64 dB). No sustained duration recorded.,Audio: conversation,64.1,0.0,conversation
TRIP042,2024-02-06 07:25:19,3319,audio_spike,medium,0.0,0.14,0.14,Sustained elevated cabin audio (89 dB) for 24s.,Audio: argument,88.7,24.5,argument
TRIP042,2024-02-06 07:28:35,3515,audio_spike,medium,0.0,0.09,0.09,Sustained elevated cabin audio (88 dB) for 17s.,Audio: edge_laughter,87.5,16.7,edge_laughter
TRIP042,2024-02-06 07:29:08,3548,audio_spike,low,0.0,0.07,0.07,Audio spike detected (49 dB). No sustained duration recorded.,Audio: quiet,49.0,0.0,quiet
TRIP042,2024-02-06 07:29:19,3559,audio_spike,high,0.0,0.87,0.87,Intermittent door slam audio (94 dB peaks). No sustained duration recorded.,Audio: edge_door_slam,94.0,0.0,edge_door_slam
TRIP042,2024-02-06 07:29:27,3567,audio_spike,low,0.0,0.06,0.06,Audio spike detected (48 dB). No sustained duration recorded.,Audio: quiet,48.3,0.0,quiet
TRIP042,2024-02-06 07:30:31,3631,audio_spike,low,0.0,0.28,0.28,Audio spike detected (66 dB). No sustained duration recorded.,Audio: conversation,65.5,0.0,conversation
TRIP042,2024-02-06 07:30:34,3634,audio_spike,low,0.0,0.05,0.05,Audio spike detected (46 dB). No sustained duration recorded.,Audio: quiet,46.4,0.0,quiet
TRIP042,2024-02-06 07:52:06,4926,audio_spike,low,0.0,0.43,0.43,Audio spike detected (72 dB). No sustained duration recorded.,Audio: conversation,72.3,0.0,conversation
TRIP042,2024-02-06 07:52:52,4972,audio_spike,low,0.0,0.13,0.13,Audio spike detected (56 dB). No sustained duration recorded.,Audio: normal,56.2,0.0,normal
TRIP042,2024-02-06 07:56:19,5179,audio_spike,low,0.0,0.24,0.24,Audio spike detected (64 dB). No sustained duration recorded.,Audio: normal,63.6,0.0,normal
TRIP042,2024-02-06 08:01:07,5467,audio_spike,high,0.0,0.14,0.14,Sustained elevated cabin audio (90 dB) for 25s.,Audio: argument,90.0,24.6,argument
TRIP042,2024-02-06 08:07:10,5830,audio_spike,low,0.0,0.18,0.18,Audio spike detected (60 dB). No sustained duration recorded.,Audio: normal,59.7,0.0,normal
TRIP043,2024-02-06 06:30:55,55,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.7,0.0,conversation
TRIP043,2024-02-06 06:34:35,275,audio_spike,low,0.0,0.06,0.06,Audio spike detected (48 dB). No sustained duration recorded.,Audio: quiet,47.6,0.0,quiet
TRIP043,2024-02-06 06:34:57,297,audio_spike,high,0.0,0.82,0.82,Sustained elevated cabin audio (81 dB) for 148s.,Audio: very_loud,80.8,148.2,very_loud
TRIP043,2024-02-06 06:36:01,361,audio_spike,low,0.0,0.12,0.12,Audio spike detected (55 dB). No sustained duration recorded.,Audio: conversation,55.0,0.0,conversation
TRIP043,2024-02-06 06:36:38,398,audio_spike,medium,0.0,0.58,0.58,Audio spike detected (78 dB). No sustained duration recorded.,Audio: loud,78.4,0.0,loud
TRIP043,2024-02-06 06:45:27,927,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP043,2024-02-06 06:48:16,1096,audio_spike,low,0.0,0.41,0.41,Audio spike detected (72 dB). No sustained duration recorded.,Audio: loud,71.5,0.0,loud
TRIP043,2024-02-06 06:49:41,1181,audio_spike,high,0.0,0.57,0.57,Sustained elevated cabin audio (87 dB) for 103s.,Audio: very_loud,86.7,103.3,very_loud
TRIP043,2024-02-06 06:54:29,1469,audio_spike,medium,0.0,0.42,0.42,Sustained elevated cabin audio (75 dB) for 75s.,Audio: very_loud,75.3,75.2,very_loud
TRIP043,2024-02-06 07:00:37,1837,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.8,0.0,conversation
TRIP043,2024-02-06 07:01:31,1891,audio_spike,low,0.0,0.33,0.33,Audio spike detected (68 dB). No sustained duration recorded.,Audio: conversation,68.0,0.0,conversation
TRIP043,2024-02-06 07:01:57,1917,audio_spike,low,0.0,0.08,0.08,Audio spike detected (51 dB). No sustained duration recorded.,Audio: quiet,51.2,0.0,quiet
TRIP043,2024-02-06 07:02:26,1946,audio_spike,high,0.0,0.96,0.96,Sustained elevated cabin audio (92 dB) for 172s.,Audio: argument,91.5,172.4,argument
TRIP043,2024-02-06 07:02:33,1953,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP043,2024-02-06 07:02:41,1961,audio_spike,medium,0.0,0.63,0.63,Audio spike detected (81 dB). No sustained duration recorded.,Audio: loud,80.5,0.0,loud
TRIP043,2024-02-06 07:09:20,2360,audio_spike,low,0.0,0.08,0.08,Audio spike detected (51 dB). No sustained duration recorded.,Audio: quiet,51.0,0.0,quiet
TRIP043,2024-02-06 07:10:52,2452,audio_spike,high,0.0,1.0,1.0,Sustained elevated cabin audio (78 dB) for 180s.,Audio: very_loud,78.0,180.0,very_loud
TRIP043,2024-02-06 07:11:01,2461,audio_spike,medium,0.0,0.64,0.64,Audio spike detected (81 dB). No sustained duration recorded.,Audio: very_loud,80.8,0.0,very_loud
TRIP043,2024-02-06 07:14:47,2687,audio_spike,medium,0.0,0.77,0.77,Intermittent door slam audio (87 dB peaks). No sustained duration recorded.,Audio: edge_door_slam,87.0,0.0,edge_door_slam
TRIP043,2024-02-06 07:18:00,2880,audio_spike,low,0.0,0.38,0.38,Audio spike detected (70 dB). No sustained duration recorded.,Audio: loud,70.3,0.0,loud
TRIP043,2024-02-06 07:27:17,3437,audio_spike,high,0.0,0.62,0.62,Sustained elevated cabin audio (82 dB) for 111s.,Audio: very_loud,81.9,110.9,very_loud
TRIP043,2024-02-06 07:28:43,3523,audio_spike,low,0.0,0.2,0.2,Audio spike detected (61 dB). No sustained duration recorded.,Audio: normal,61.2,0.0,normal
TRIP043,2024-02-06 07:28:57,3537,audio_spike,high,0.0,0.86,0.86,Intermittent door slam audio (94 dB peaks). No sustained duration recorded.,Audio: edge_door_slam,93.5,0.0,edge_door_slam
TRIP043,2024-02-06 07:29:04,3544,audio_spike,low,0.0,0.19,0.19,Audio spike detected (61 dB). No sustained duration recorded.,Audio: conversation,60.6,0.0,conversation
TRIP043,2024-02-06 07:35:28,3928,audio_spike,low,0.0,0.39,0.39,Intermittent phone notif audio (70 dB peaks). No sustained duration recorded.,Audio: edge_phone_notif,70.4,0.0,edge_phone_notif
TRIP043,2024-02-06 07:39:52,4192,audio_spike,low,0.0,0.38,0.38,Audio spike detected (70 dB). No sustained duration recorded.,Audio: loud,70.0,0.0,loud
TRIP043,2024-02-06 07:50:00,4800,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP043,2024-02-06 07:51:09,4869,audio_spike,low,0.0,0.38,0.38,Audio spike detected (70 dB). No sustained duration recorded.,Audio: normal,70.2,0.0,normal
TRIP043,2024-02-06 07:51:44,4904,audio_spike,low,0.0,0.43,0.43,Audio spike detected (72 dB). No sustained duration recorded.,Audio: conversation,72.0,0.0,conversation
TRIP043,2024-02-06 07:53:18,4998,audio_spike,high,0.0,0.51,0.51,Sustained elevated cabin audio (65 dB) for 93s.,Audio: edge_wind_noise,65.0,92.7,edge_wind_noise
TRIP043,2024-02-06 07:53:35,5015,audio_spike,low,0.0,0.38,0.38,Audio spike detected (70 dB). No sustained duration recorded.,Audio: very_loud,70.0,0.0,very_loud
TRIP043,2024-02-06 07:54:05,5045,audio_spike,low,0.0,0.13,0.13,Audio spike detected (56 dB). No sustained duration recorded.,Audio: quiet,56.2,0.0,quiet
TRIP043,2024-02-06 07:55:25,5125,audio_spike,low,0.0,0.12,0.12,Audio spike detected (55 dB). No sustained duration recorded.,Audio: normal,55.1,0.0,normal
TRIP043,2024-02-06 07:55:26,5126,audio_spike,low,0.0,0.16,0.16,Audio spike detected (59 dB). No sustained duration recorded.,Audio: conversation,58.8,0.0,conversation
TRIP043,2024-02-06 07:57:22,5242,audio_spike,high,0.0,0.39,0.39,Sustained elevated cabin audio (98 dB) for 70s.,Audio: edge_construction,98.0,69.5,edge_construction
TRIP044,2024-02-06 06:43:05,785,audio_spike,medium,0.0,0.05,0.05,Sustained elevated cabin audio (83 dB) for 9s.,Audio: edge_laughter,82.5,9.4,edge_laughter
TRIP044,2024-02-06 06:43:23,803,audio_spike,high,0.0,0.85,0.85,Audio spike detected (92 dB). No sustained duration recorded.,Audio: argument,92.0,0.0,argument
TRIP044,2024-02-06 06:57:00,1620,audio_spike,medium,0.0,0.21,0.21,Sustained elevated cabin audio (81 dB) for 38s.,Audio: very_loud,80.5,38.0,very_loud
TRIP044,2024-02-06 06:59:09,1749,audio_spike,medium,0.0,0.03,0.03,Sustained elevated cabin audio (84 dB) for 6s.,Audio: edge_baby_crying,84.3,6.0,edge_baby_crying
TRIP044,2024-02-06 06:59:41,1781,audio_spike,medium,0.0,0.24,0.24,Sustained elevated cabin audio (79 dB) for 44s.,Audio: edge_radio_talk,79.0,43.9,edge_radio_talk
TRIP044,2024-02-06 07:03:00,1980,audio_spike,high,0.0,0.7,0.7,Sustained elevated cabin audio (76 dB) for 127s.,Audio: very_loud,76.2,126.8,very_loud
TRIP044,2024-02-06 07:04:29,2069,audio_spike,low,0.0,0.17,0.17,Audio spike detected (59 dB). No sustained duration recorded.,Audio: normal,59.2,0.0,normal
TRIP044,2024-02-06 07:06:09,2169,audio_spike,low,0.0,0.5,0.5,Audio spike detected (75 dB). No sustained duration recorded.,Audio: loud,75.0,0.0,loud
TRIP044,2024-02-06 07:07:58,2278,audio_spike,high,0.0,1.0,1.0,Sustained elevated cabin audio (75 dB) for 283s.,Audio: edge_loud_music,74.9,283.4,edge_loud_music
TRIP044,2024-02-06 07:07:59,2279,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP044,2024-02-06 07:09:24,2364,audio_spike,low,0.0,0.44,0.44,Audio spike detected (73 dB). No sustained duration recorded.,Audio: loud,72.6,0.0,loud
TRIP044,2024-02-06 07:09:28,2368,audio_spike,low,0.0,0.07,0.07,Audio spike detected (49 dB). No sustained duration recorded.,Audio: quiet,48.8,0.0,quiet
TRIP044,2024-02-06 07:16:06,2766,audio_spike,low,0.0,0.09,0.09,Audio spike detected (52 dB). No sustained duration recorded.,Audio: quiet,51.9,0.0,quiet
TRIP044,2024-02-06 07:19:58,2998,audio_spike,medium,0.0,0.5,0.5,Audio spike detected (75 dB). No sustained duration recorded.,Audio: conversation,75.1,0.0,conversation
TRIP044,2024-02-06 07:21:49,3109,audio_spike,low,0.0,0.1,0.1,Audio spike detected (53 dB). No sustained duration recorded.,Audio: quiet,52.8,0.0,quiet
TRIP044,2024-02-06 07:22:33,3153,audio_spike,low,0.0,0.16,0.16,Audio spike detected (59 dB). No sustained duration recorded.,Audio: conversation,58.6,0.0,conversation
TRIP044,2024-02-06 07:22:52,3172,audio_spike,medium,0.0,0.2,0.2,Sustained elevated cabin audio (88 dB) for 36s.,Audio: argument,88.1,36.0,argument
TRIP044,2024-02-06 07:26:31,3391,audio_spike,low,0.0,0.39,0.39,Audio spike detected (70 dB). No sustained duration recorded.,Audio: normal,70.4,0.0,normal
TRIP044,2024-02-06 07:32:48,3768,audio_spike,low,0.0,0.42,0.42,Audio spike detected (72 dB). No sustained duration recorded.,Audio: loud,71.8,0.0,loud
TRIP044,2024-02-06 07:34:23,3863,audio_spike,high,0.0,1.0,1.0,Sustained elevated cabin audio (89 dB) for 180s.,Audio: argument,88.8,180.0,argument
TRIP044,2024-02-06 07:37:03,4023,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP044,2024-02-06 07:37:41,4061,audio_spike,low,0.0,0.16,0.16,Audio spike detected (58 dB). No sustained duration recorded.,Audio: normal,58.4,0.0,normal
TRIP044,2024-02-06 07:38:40,4120,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP044,2024-02-06 07:44:22,4462,audio_spike,medium,0.0,0.45,0.45,Sustained elevated cabin audio (79 dB) for 80s.,Audio: very_loud,79.1,80.4,very_loud
TRIP044,2024-02-06 07:45:22,4522,audio_spike,low,0.0,0.44,0.44,Audio spike detected (73 dB). No sustained duration recorded.,Audio: very_loud,72.8,0.0,very_loud
TRIP044,2024-02-06 07:49:05,4745,audio_spike,low,0.0,0.29,0.29,Audio spike detected (66 dB). No sustained duration recorded.,Audio: loud,66.0,0.0,loud
TRIP044,2024-02-06 07:55:15,5115,audio_spike,medium,0.0,0.11,0.11,Sustained elevated cabin audio (83 dB) for 19s.,Audio: edge_laughter,83.5,19.4,edge_laughter
TRIP044,2024-02-06 07:55:48,5148,audio_spike,medium,0.0,0.62,0.62,Audio spike detected (80 dB). No sustained duration recorded.,Audio: argument,80.0,0.0,argument
TRIP044,2024-02-06 07:59:59,5399,audio_spike,medium,0.0,0.64,0.64,Audio spike detected (81 dB). No sustained duration recorded.,Audio: loud,80.7,0.0,loud
TRIP044,2024-02-06 08:01:27,5487,audio_spike,low,0.0,0.25,0.25,Audio spike detected (64 dB). No sustained duration recorded.,Audio: normal,64.1,0.0,normal
TRIP044,2024-02-06 08:02:05,5525,audio_spike,low,0.0,0.07,0.07,Audio spike detected (49 dB). No sustained duration recorded.,Audio: quiet,49.2,0.0,quiet
TRIP044,2024-02-06 08:02:44,5564,audio_spike,low,0.0,0.06,0.06,Audio spike detected (47 dB). No sustained duration recorded.,Audio: quiet,47.3,0.0,quiet
TRIP044,2024-02-06 08:02:51,5571,audio_spike,low,0.0,0.49,0.49,Audio spike detected (75 dB). No sustained duration recorded.,Audio: loud,74.7,0.0,loud
TRIP044,2024-02-06 08:17:55,6475,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP044,2024-02-06 08:21:13,6673,audio_spike,low,0.0,0.16,0.16,Audio spike detected (58 dB). No sustained duration recorded.,Audio: normal,58.3,0.0,normal
TRIP045,2024-02-06 06:43:05,785,audio_spike,low,0.0,0.45,0.45,Audio spike detected (73 dB). No sustained duration recorded.,Audio: conversation,73.2,0.0,conversation
TRIP045,2024-02-06 06:44:25,865,audio_spike,low,0.0,0.14,0.14,Audio spike detected (56 dB). No sustained duration recorded.,Audio: normal,56.5,0.0,normal
TRIP045,2024-02-06 06:46:57,1017,audio_spike,high,0.0,0.96,0.96,Sustained elevated cabin audio (73 dB) for 173s.,Audio: edge_loud_music,73.0,173.3,edge_loud_music
TRIP045,2024-02-06 06:47:46,1066,audio_spike,high,0.0,0.88,0.88,Audio spike detected (95 dB). No sustained duration recorded.,Audio: argument,95.0,0.0,argument
TRIP045,2024-02-06 07:00:50,1850,audio_spike,low,0.0,0.32,0.32,Audio spike detected (67 dB). No sustained duration recorded.,Audio: conversation,67.4,0.0,conversation
TRIP045,2024-02-06 07:03:12,1992,audio_spike,high,0.0,1.0,1.0,Sustained elevated cabin audio (78 dB) for 205s.,Audio: edge_loud_music,77.6,205.1,edge_loud_music
TRIP045,2024-02-06 07:10:57,2457,audio_spike,high,0.0,0.58,0.58,Sustained elevated cabin audio (78 dB) for 105s.,Audio: very_loud,77.8,105.1,very_loud
TRIP045,2024-02-06 07:12:13,2533,audio_spike,low,0.0,0.27,0.27,Audio spike detected (65 dB). No sustained duration recorded.,Audio: normal,65.0,0.0,normal
TRIP045,2024-02-06 07:25:18,3318,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP045,2024-02-06 07:29:10,3550,audio_spike,low,0.0,0.44,0.44,Audio spike detected (73 dB). No sustained duration recorded.,Audio: loud,72.6,0.0,loud
TRIP045,2024-02-06 07:38:23,4103,audio_spike,low,0.0,0.22,0.22,Audio spike detected (62 dB). No sustained duration recorded.,Audio: normal,62.3,0.0,normal
TRIP045,2024-02-06 07:38:39,4119,audio_spike,medium,0.0,0.36,0.36,Sustained elevated cabin audio (80 dB) for 65s.,Audio: very_loud,79.7,65.4,very_loud
TRIP045,2024-02-06 07:38:40,4120,audio_spike,low,0.0,0.4,0.4,Audio spike detected (71 dB). No sustained duration recorded.,Audio: conversation,71.1,0.0,conversation
TRIP045,2024-02-06 07:39:30,4170,audio_spike,medium,0.0,0.6,0.6,Audio spike detected (79 dB). No sustained duration recorded.,Audio: very_loud,79.0,0.0,very_loud
TRIP045,2024-02-06 07:42:03,4323,audio_spike,low,0.0,0.12,0.12,Audio spike detected (55 dB). No sustained duration recorded.,Audio: normal,55.4,0.0,normal
TRIP045,2024-02-06 07:46:56,4616,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP045,2024-02-06 07:47:08,4628,audio_spike,low,0.0,0.05,0.05,Audio spike detected (46 dB). No sustained duration recorded.,Audio: quiet,46.3,0.0,quiet
TRIP045,2024-02-06 07:47:24,4644,audio_spike,low,0.0,0.06,0.06,Audio spike detected (47 dB). No sustained duration recorded.,Audio: quiet,47.2,0.0,quiet
TRIP045,2024-02-06 07:54:26,5066,audio_spike,medium,0.0,0.09,0.09,Sustained elevated cabin audio (89 dB) for 16s.,Audio: argument,88.6,15.8,argument
TRIP045,2024-02-06 07:55:06,5106,audio_spike,low,0.0,0.25,0.25,Audio spike detected (64 dB). No sustained duration recorded.,Audio: conversation,63.8,0.0,conversation
TRIP045,2024-02-06 07:55:36,5136,audio_spike,low,0.0,0.24,0.24,Audio spike detected (63 dB). No sustained duration recorded.,Audio: normal,63.4,0.0,normal
TRIP045,2024-02-06 07:56:07,5167,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP045,2024-02-06 07:56:24,5184,audio_spike,low,0.0,0.22,0.22,Audio spike detected (62 dB). No sustained duration recorded.,Audio: conversation,62.2,0.0,conversation
TRIP045,2024-02-06 08:03:23,5603,audio_spike,low,0.0,0.07,0.07,Audio spike detected (49 dB). No sustained duration recorded.,Audio: quiet,48.7,0.0,quiet
TRIP045,2024-02-06 08:03:50,5630,audio_spike,high,0.0,0.62,0.62,Sustained elevated cabin audio (71 dB) for 112s.,Audio: edge_radio_talk,71.1,112.3,edge_radio_talk
TRIP045,2024-02-06 08:05:11,5711,audio_spike,medium,0.0,0.78,0.78,Intermittent baby crying audio (88 dB peaks). No sustained duration recorded.,Audio: edge_baby_crying,87.6,0.0,edge_baby_crying
TRIP045,2024-02-06 08:05:12,5712,audio_spike,medium,0.0,0.72,0.72,Audio spike detected (84 dB). No sustained duration recorded.,Audio: argument,84.3,0.0,argument
TRIP045,2024-02-06 08:11:27,6087,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP045,2024-02-06 08:13:01,6181,audio_spike,low,0.0,0.44,0.44,Audio spike detected (73 dB). No sustained duration recorded.,Audio: loud,72.8,0.0,loud
TRIP045,2024-02-06 08:17:37,6457,audio_spike,low,0.0,0.06,0.06,Audio spike detected (48 dB). No sustained duration recorded.,Audio: quiet,47.6,0.0,quiet
TRIP045,2024-02-06 08:17:52,6472,audio_spike,medium,0.0,0.35,0.35,Sustained elevated cabin audio (88 dB) for 64s.,Audio: edge_construction,88.0,63.7,edge_construction
TRIP045,2024-02-06 08:19:40,6580,audio_spike,low,0.0,0.33,0.33,Audio spike detected (68 dB). No sustained duration recorded.,Audio: normal,68.0,0.0,normal
TRIP045,2024-02-06 08:21:11,6671,audio_spike,low,0.0,0.12,0.12,Audio spike detected (55 dB). No sustained duration recorded.,Audio: conversation,55.0,0.0,conversation
TRIP045,2024-02-06 08:23:24,6804,audio_spike,low,0.0,0.08,0.08,Audio spike detected (51 dB). No sustained duration recorded.,Audio: quiet,50.7,0.0,quiet
TRIP045,2024-02-06 08:23:51,6831,audio_spike,medium,0.0,0.31,0.31,Sustained elevated cabin audio (74 dB) for 56s.,Audio: very_loud,73.5,55.7,very_loud
TRIP046,2024-02-06 06:38:47,527,audio_spike,low,0.0,0.12,0.12,Audio spike detected (55 dB). No sustained duration recorded.,Audio: normal,55.1,0.0,normal
TRIP046,2024-02-06 06:45:23,923,audio_spike,low,0.0,0.11,0.11,Audio spike detected (54 dB). No sustained duration recorded.,Audio: normal,53.9,0.0,normal
TRIP046,2024-02-06 06:49:06,1146,audio_spike,high,0.0,0.85,0.85,Sustained elevated cabin audio (76 dB) for 153s.,Audio: very_loud,76.3,153.2,very_loud
TRIP046,2024-02-06 06:52:42,1362,audio_spike,medium,0.0,0.32,0.32,Sustained elevated cabin audio (79 dB) for 57s.,Audio: edge_siren_distant,79.0,56.9,edge_siren_distant
TRIP046,2024-02-06 06:52:57,1377,audio_spike,low,0.0,0.06,0.06,Audio spike detected (47 dB). No sustained duration recorded.,Audio: quiet,46.6,0.0,quiet
TRIP046,2024-02-06 06:55:38,1538,audio_spike,medium,0.0,0.11,0.11,Sustained elevated cabin audio (86 dB) for 20s.,Audio: edge_laughter,85.7,20.5,edge_laughter
TRIP046,2024-02-06 06:58:54,1734,audio_spike,high,0.0,0.13,0.13,Sustained elevated cabin audio (92 dB) for 23s.,Audio: edge_baby_crying,91.9,22.8,edge_baby_crying
TRIP046,2024-02-06 06:59:09,1749,audio_spike,low,0.0,0.4,0.4,Audio spike detected (71 dB). No sustained duration recorded.,Audio: conversation,71.0,0.0,conversation
TRIP046,2024-02-06 07:00:39,1839,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP046,2024-02-06 07:07:47,2267,audio_spike,low,0.0,0.48,0.48,Audio spike detected (74 dB). No sustained duration recorded.,Audio: loud,74.3,0.0,loud
TRIP046,2024-02-06 07:08:31,2311,audio_spike,low,0.0,0.29,0.29,Audio spike detected (66 dB). No sustained duration recorded.,Audio: conversation,65.9,0.0,conversation
TRIP046,2024-02-06 07:12:20,2540,audio_spike,low,0.0,0.06,0.06,Audio spike detected (47 dB). No sustained duration recorded.,Audio: quiet,47.4,0.0,quiet
TRIP046,2024-02-06 07:13:32,2612,audio_spike,low,0.0,0.4,0.4,Audio spike detected (71 dB). No sustained duration recorded.,Audio: loud,70.8,0.0,loud
TRIP046,2024-02-06 07:13:47,2627,audio_spike,low,0.0,0.09,0.09,Audio spike detected (52 dB). No sustained duration recorded.,Audio: quiet,52.2,0.0,quiet
TRIP046,2024-02-06 07:15:09,2709,audio_spike,low,0.0,0.28,0.28,Audio spike detected (65 dB). No sustained duration recorded.,Audio: normal,65.4,0.0,normal
TRIP046,2024-02-06 07:15:17,2717,audio_spike,low,0.0,0.09,0.09,Audio spike detected (52 dB). No sustained duration recorded.,Audio: quiet,51.6,0.0,quiet
TRIP046,2024-02-06 07:22:24,3144,audio_spike,low,0.0,0.06,0.06,Audio spike detected (48 dB). No sustained duration recorded.,Audio: quiet,48.1,0.0,quiet
TRIP046,2024-02-06 07:33:46,3826,audio_spike,high,0.0,0.82,0.82,Sustained elevated cabin audio (76 dB) for 148s.,Audio: very_loud,76.2,147.9,very_loud
TRIP046,2024-02-06 07:41:51,4311,audio_spike,low,0.0,0.24,0.24,Audio spike detected (63 dB). No sustained duration recorded.,Audio: conversation,63.2,0.0,conversation
TRIP046,2024-02-06 07:43:48,4428,audio_spike,low,0.0,0.19,0.19,Audio spike detected (60 dB). No sustained duration recorded.,Audio: normal,60.4,0.0,normal
TRIP046,2024-02-06 07:57:53,5273,audio_spike,low,0.0,0.28,0.28,Audio spike detected (66 dB). No sustained duration recorded.,Audio: conversation,65.7,0.0,conversation
